image_name,tweet_translation,sms_translation,sms_language,topic_label
EHjRe_yW4AEEN1y.jpg,I just got this text message. I can smell it is bank phishing. @policia https://t.co/yBUaehpvgs,"&lt;#&gt; CaixaBank: NOTICE RECEIVED TRANSFER 10-23-2019. Please access your CaixaBankNow line by signing it by receiving it, on the web: www.MiCaixa.es",es,phishing-financial
DWNlUxTU0AANHPw.jpg,"I swear t@elkomsel has a lot of scam spam sms sorry, sorry for the fraudulent sms, your repentance (the one who sent this sms) you can go to jail https://t.co/0vBwkG7Oft",Surprise PT. MKIOS Congratulations No. Your SimCard is Officially Get the 4th Prize Rp.100 million Pin : m248281 For / Info Click : www.isiulangpulsa jkt79.blogspot.com,id,scam-prize
D2EoRX0U8AAk1dU.jpg,@HotlinkListens Why i'm receiving all this SMS when i didn't ever subscribe to it. And i still need to pay when replying back to this number to cancel/unsubscribe it. I'm paying all this money for nothing and all are SCAM. Can you all do somethings to all this SCAM SMS. Thanks https://t.co/oD7E5efsV5,"RM3 . KJ Pop channel : Successful reg . RM3 / wk , U will receive a weekly new video with unlimited free access . Expire 07/02/2019 To stop reply stop KJ . No data charges . http : // m.dailytv.com.my/vd/vIXOD",en,spam-promo
E4LUfEzXwAk9JHI.jpg,A **** of big 🔥! Where do I get SMS spam from? https://t.co/af6pDUmyo1,"Sir, Do you support Emmanuel Macron? Sunday, seen",fr,spam-vote
ElzjoaWUYAUPX0K.jpg,@aduanBRTI I want to report spam SMS https://t.co/hBCP6pWkML,Your chosen number will get Rp. 175 million from the SHOPEE 2020 SHOP ID (57K2359) U / visit CLICK; bit.ly/penangbigsalee11,id,scam-prize
DX8UIPFWsAEiXCF.jpg,"@Safaricom_Care please help your client to find love ... Seeing you may not be interested to protect us from spam SMS.
Oh, don't bother to mention 333 https://t.co/cMjznSwDCY","Hi ! Am Dr.Shally Moore from Canada.Working in Lodwar , Kenya with UNHCR looking for a God fearing partner for marriage . If interested CALL / TEXT . 0707149379",en,spam-other
E0FNQKYWYAMPjMm.jpg,Fellow Brits beware: #Spam #SMS claiming to be delivery from #DHL | Do Not Click or download anything | how to report: forward to 7726 | #security #tech https://t.co/xn6VcGKhir,"DHL : Your parcel is arriving , track here : https : // www.ltjesus.org/dh/ ? at2zzyk76djb",en,scam-delivery
DryNeHWX4AAwJqX.jpg,"Another fraudster on the prowl.
Just got this SMS from the number above on this screenshot.
Don't these buffoons get tired?
This kind of scam is so outdated!
I hope the relevant agencies see this. 
Some of these society misfits deserve jail time.
@officialEFCC @SubDeliveryZone https://t.co/XO0cScofNb","Dear valued customer , you failed to visit the bank to update ur ( BVN ) and ur ATM debit card is Block : kindly call customer.care , 08136760554 to resolve befor 3hrs",en,scam-credit/debit card
ErTVkYWXMAIb6TD.jpg,"@Polisen_Sverige Hi! Pretty well made phishing site for paypal, just got sms https://t.co/cvCvNupV5F",Your Paypal account has been closed due to suspicious activity. Please confirm your details within 48 hours: http://bit.do/ PPLES,sv,phishing-account alarm
EPhOVkKX4AABB25.jpg,Hi @Argos_Online @ArgosHelpers your brand is being used in a smishing campaign to target potential customers  (SMS phishing) please send this to your security team. #cybersecurity #stayvigilant https://t.co/AXkeYOT2Sj,"ARGOS - Congratulations , you've won the £ 500 gift . Don't miss out ! Your gift is valid until Sun 2th February : https://bit.ly/ARGOS-4314QDnT",en,phishing-prize
EFmc3WAXYAANI8J.jpg,@CaiVirtual @ClaroTeAyuda #phishing by SMS in Colombia. I just got it. Remember to always check the domain to which you are redirected. @JoseCarlosTecno https://t.co/dTu3KSrriv,Netflix: We are having trouble authorizing your Payment Method. To protect your account enter and validate now http://rebrand.ly/netfverify,es,phishing-account alarm
EiuJTgPUcAEtya4.jpg,@Telkomsel #komplain #sms #spam https://t.co/5PIPkOshoh,Are you running out of electricity tokens? Purchase via SMS Banking BRI. Type: Buy (space) PLNPRE (space) ld PLN (space) PIN Send to 3300 &amp; win a chance to get Suzuki Jimney SKB,id,spam-promo
El-9s1RX0AID3WC.jpg,@EE This looks very much like a scam... You might want to check your SMS filtering (domain registered 24oct2020 + doesn't look like you + DNS doesn't revolve) - even twitter says domain is 'harmful' when I include it in tweet! https://t.co/DOqWhVTcjK,"EE : We have been unable to process your payment on your latest bill . To avoid termination , update your details here : https://eeredirect.info/?e=2",en,scam-account alarm
Eg1DLUkUYAANJQ0.jpg,"Oh Allah, I get spam sms up to 4 times a day , I only take medicine 3 times. Can you just block the device, Min? @Telkomsel instead of spreading spam sms continuously https://t.co/bSwRh2Evhy",SPAM # + 6285213262714 # http: // Www.smscaster.com Congratulations on your INTERNET Card 081-371 - xxx Selected 2nd Winner Rp.100.million Dr PT.LEN INTERNET GIFT CODE PIN (25E477R) U / info Click : bi,id,scam-prize
EfLdg2hU4AAiJZL.jpg,"@Telkomsel&#39;s behavior is really annoying.... Cheap quota spam sms every day but if you click it, no promotion found https://t.co/91YwTfozx5",Click back button twice to exit Ema  from apps * 363 + utuu ul Ivy CIRITTOCI . INIIN tsel.me/csbtl SKB,en,spam-promo
EhESJSJU4AQw6zX.jpg,now very often sent spam sms. but how come this time the sms is even asked to join the show???! https://t.co/bzLPu3okyc,"Solve Your Problems Like Ways 1. Magic Money 2. Dreams Haven&#39;t Come True 3. Family Problems 4. Transfer of DII Fetus, Pesugihan Tampa Tumbal Please Contact Wa: 0852 3785 4848 Thanks.",id,spam-other
ESgVBkiUMAAnKOc.jpg,"Min @aduanBRTI please follow up on spam sms like this, thanks https://t.co/cilU8bTrRL",Your SimCard card gets a GIFT from PT. PERTAMINA PERSERO with your winning PIN code (385ua27) For more info Check at: https://bit.ly/info pertamina,id,scam-prize
EiDrBfAWAAUVvZL.jpg,Don&#39;t kick in new phishing sms. https://t.co/aeXYBOAq2m,[ My DigiD ] A suspicious login has been detected in your My DigiD environment . Verify directly via: https: // digid-customer service.xyz/login to prevent cancellation of your My DigiD.,nl,phishing-account alarm
DqvyFf3XcAAtmdE.jpg,"In a #bank account that I don’t even have? 🤨

🎣Example of a @TSB #smishing #scam (#phishing but via #SMS)🎣

❌ Don’t click any embedded links in unexpected #texts ❌
If in doubt, contact your bank on a phone number from their legitimate #website 📲

Stay #CyberSavvy 👁👁 https://t.co/dd9Qs4jKPN",We have identified some unusual activity on your Online Banking . Log In via the secure link http://185.99.132.122 to avoid acct suspension .,en,phishing-account alarm
EMNdJsHU4AA8GMR.jpg,"@Paytmcare dear paytm,
Receiving continuous messages for the account suspended information sms , which is a total fraud... please check the numbers and take proper action https://t.co/fNBypabBdo",PAYTM Dear paytm customer your KYC has been suspended.Paytm office pH 7864852834 call immediately.Your account will blocked within 24 hours.Thank you paytm team,en,scam-account alarm
ECfVIKTW4AIy9tO.jpg,"@ZainJo Help! I always get these SMS promotions from advJorMall , AdvHotDeals, AdvZalatBro, AdvJorDeals .. are they coming through Zain? there is no associated phone number so I can't block them, how to stop these promotions? #spam  I tried calling your 1234 hotline, no answer.. https://t.co/QeC44ygz8B","We chose 5,600 products for you from 1 dinars to 10 dinars, shop via the link bit.ly/2XsicnS",ar,spam-promo
EalLtpeWsAAKgPb.jpg,"@PolitieLier I received this phishing text message. With the phone number you can hunt, huh? 😉 https://t.co/diV0q8Pe8l",[ ING ] : Your account will be blocked on 16-06-2020 [ 00:00 ) for security reasons . We advise you to reactivate your current account immediately via the link below: https: // lihi1 .cc / Kwmk3 / ING - Verification,nl,phishing-account alarm
ES5tE-IWAAAa0TV.jpg,"@Postvox seems to be a spam SMS being sent out which directs user to a fake ""An Post"" website. Might be worth a tweet? https://t.co/xHqJXEkBsU","Your parcel : 000238332 will not ship from the distribution center , due to outstanding shipping costs . Track your package : http://27q.us/1000X",en,scam-delivery
D9n-Q2iVAAAC3T6.jpg,Wtf is this SMS spam @HarveyNormanAU https://t.co/5pdG0CBsbC,Harvey Norman Broadway EXCLUSIVE 1/2 YEARLY VIP OFFER ! SHOW SMS 4 10 % OFF ALREADY REDUCED PRICE End Sunday T & C Apply 20ptOut RPLY STOP or CALL THU . 11:38,en,spam-promo
EySyK1rWQAINAin.png,"Ha! *nearly* finally. I've since received another fraud SMS, this one supposedly from my phone provider. Fraudulent domain registered by https://t.co/O9tSVd2os0 again, and fraudster's identity shielded by the same company in Reykjavik. https://t.co/LuWZynytPS",Your SIM replacement process has begun . This will be completed within the next 24 hours . If this wasn't you report it immediately . stopswap-mygiffgaff.network,en,scam-account alarm
EEoafe4UwAAotss.jpg,@IncomeTaxIndia Phishing SMS received! https://t.co/kMXM4Z46bF,"Income Tax ( e - filing ) requires you , Kumar to click https://bit.ly/2kkAf1z to submit a formal refund request for the remittance of your overdue approved refund of Rs27,641.09 .",en,phishing-tax
Eh8JDMfUYAAmlB0.jpg,@Airtel_Presence Let me make this clear. You cannot break the law by sending spam SMS when i am subscribed to full DND &amp; shrug it off as feedback. I am still receiving promotional SMS from your side and if you don't stop such SMS i will port to @VodafoneIN without a second thought. My no. in DM. https://t.co/0Umzb6IujJ,"Introducing Tamilnadu Government's Kalvi Tholiakatchi channel , now on Airtel Xtream App available in your mobile pack . Make your kids learn online from home . To watch now , click get.airtel.tv",en,spam-other
DxsQIBwWsAA7UK-.jpg,"@womchile Please ... no, FOR THE RECH_CHA @womchile STOP SENDING ME SPAM BY SMS It seems that I have a prepaid freemium rather than a propagating one, because I have to bear this in exchange for an accessible service. https://t.co/kX0ZC065Lh",NOT TO BE MISSED! 3 days of UNLIMITED Social Networks in 4G network for only $ 500. Buy your bag at * 103 # option 2 - Promotional Bags until 01/28,es,spam-promo
EXgJZaaUMAEA3AJ.jpg,@myxlcare @xlaxiata how do you stop the fun sms? Spam and NEVER INTERESTED https://t.co/E6TLFdG1t6,Today You Get +1000 PULSE COINS &amp; Unlimited Chat Packages. How come it&#39;s still not taken? Call * 500 * 789 * 5 # IMMEDIATELY to pick up. Can be exchanged for credit! Rp2k / 3x / mg,id,spam-promo
El9vILPX0AIBR72.jpg,@DoT_India getting spam sms https://t.co/ZSUXrXXTv8,"8793XXXX05 , received payment of Rs 3500.00 by PAYTM . Txn ID 9908XX25X . Download now and Register to Receive your amount . TnC http://m4sg.com/fq4KK7isl",en,scam-financial
EDh15n2UUAAEpnI.jpg,"@Telkomsel Well, does that mean other numbers can still send spam sms? Does that mean you&#39;re not better than the &#39;block number&#39; button? 😂😂😂 https://t.co/5B2X0qVxyn",INFO FROM THE COOPERATIVE We offer online loans without collateral min 5 million - 500 million interest chat wa: 085348153637,id,spam-loan
EASBDjQU0AARNiW.jpg,Why can there be so many spam sms like this? Is customer privacy not protected? @Telkomsel https://t.co/dOaDc8mDJk,PALACE 911 Why is it so difficult? bit.ly/istana9lla Just Relax Playing Came Puk Chat : bit.ly/chatistana,id,spam-other
Dr3D7wZUwAACfed.jpg,@aduanBRTI please block this spam sms number https://t.co/pYXLYi3HzT,"Too late at home, want to play b4cc4rat / bet? join us www.633cash.com and get cashback and referral promos. pin bbm : D1BE16CE",id,spam-gamble
EnRrK60XUAU1QaN.jpg,@beatoapp This is how your company spams...Got a message..Opened the link..Then buy now...And you spam daily 3-4 sms https://t.co/GwDkYCyMam,Claim a Free Glucometer today ! Get Beato Curv & also receive free diabetic support through our app . Limited Bonanza Offer For You ! t.gi9.in/J3dou 2 mins to Idea,en,spam-promo
ET5V14VWoAAK6qh.jpg,"Be careful with this text message that has come to me right now. I have not followed the link, but it is surely Phishing. It is false insurance, but I mean that it still asks for confidential data to empty your account. CC / @policia https://t.co/tDvfe8Gmmj",".Your Bankia account has been blocked. To activate your account, you can access safely from: https: // clientinformation.serveirc.com L",es,phishing-account alarm
DogOV9HXsAAKpTT.jpg,@Orange_France For info here is a recurring scam received by sms! #phishing scam https://t.co/AhI1IQmS6C,Orange - Unpaid invoice: € 1.95 To regularize immediately before the suspension of your services: https: // orange -espaceclienty5.com/? page = + 33679440613,fr,scam-account alarm
EFR8-0dXkAAvH0u.jpg,sms spam again min @aduanBRTI https://t.co/5mOtW2Fg51,"Siloam Hospitals Open massive job vacancies, Medical / Non-Medical Personnel for: SMA - Equivalent / D3 / S1 / S2 For info click on the link: recruitmentsiloam.com",id,spam-promo
DyLA2BxXgAA0XRH.jpg,@BancoSabadell alert your customers that we are receiving a #spam via SMS notifying a entry in our favor and requesting a user login on a web copy of the #BancSabadell #alert #spam https://t.co/GtycaCqhU4,"SABADELL! We inform you that you have received a transfer in your favor, please, to confirm the transfer, start your session on the web: www.csabadell.es",es,scam-financial
EVTj3yDUcAUXXeR.jpg,"Guys,if you have received such kind of sms,pls ignore...this is pure SCAM https://t.co/uw58dKVTkT","Dear Customer , We Need to Re - Verify ure Mobile No every Months . To Continue Receiving Toll Free Alerts for DEMAT / Equity / F & O Transaction Give MissCall 8367797020",en,spam-other
EqDavLGUwAErVRJ.jpg,"Dear @htTweets @livemint  why are you sending these below fraud sms and trick customer to subscribe :
""HT Media has requested payment of Rs. 1799.00 (Purpose: HT &amp; Mint 1 Year-9574838504). Click https://t.co/ZB1BuND1MQ to pay. Regards, Team Paytm""
@republic
@aajtak @ZeeNews https://t.co/2ldUQmRCoD","HT Media has requested payment of Rs . 1799.00 ( Purpose : HT & Mint 1 Year - 9574838504 ) . Click https : //paytm.me/A-RIVKG to pay . Regards , Team Paytm",en,scam-financial
Ew2IHf4WEAQmVa_.jpg,"Beware!! This the fourth SMS I've received since yesterday. There's no packet, it's a new text message package delivery scam. https://t.co/KvUl1MPskQ","Your package arrives, can you track it here: http://barspy.net/id/? 16p3wzu6vfc",de,scam-delivery
EZHuoT_WsAE6ZkM.jpg,Hey @CJIBnl this is probably not a text from you. #phishing https://t.co/5MOXbrsCAl,Your outstanding amount has not yet been credited to the CJIB account. You still have a claim of EUR 478.35 . Pay via iDeal: reference-hf94846.nl,nl,phishing-financial
D62ZoHzW4AEAYue.jpg,@IM3Ooredoo I often get scam and spam sms https://t.co/crrnDKg5vv,SELAMAT.NO you were chosen as the 2nd winner of . your PT - LAZADA PIN ; ( JK25FG7 ) For more info click www.lazada439.blogspot.,id,scam-prize
Ec5rzJcWoAEjn0P.jpg,"@PostNL Scam SMS received. Time for a take down? The Rabobank iDeal page is, surprise surprise, of course not at https://t.co/axycXNKuR8. @Rabobank @ingnl @ABNAMRO https://t.co/dytfX6xtuF",[ PostNL ] Your package has reached our PostNL sorting center . Click on the link to track your package: https://pakket-bezorgservice.info/postnl/track&amp;trace=3STGVT002294913.html,nl,scam-delivery
